t_ns,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,light
126040000000,0,0,9.81,0,0,0.35467926820384765,0,0,0,101325,100
126060000000,0,0,9.81,0,0,0.3548922822501462,0,0,0,101325,100
126080000000,0,0,9.81,0,0,0.35644761562243565,0,0,0,101325,100
126100000000,0,0,9.81,0,0,0.3555053833526165,0,0,0,101325,100
126120000000,0,0,9.81,0,0,0.35699875229721284,0,0,0,101325,100
126140000000,0,0,9.81,0,0,0.35534741584501045,0,0,0,101325,100
126160000000,0,0,9.81,0,0,0.35457317169095814,0,0,0,101325,100
126180000000,0,0,9.81,0,0,0.354448250846916,0,0,0,101325,100
126200000000,0,0,9.81,0,0,0.355700720448274,0,0,0,101325,100
126220000000,0,0,9.81,0,0,0.3558434410523826,0,0,0,101325,100
126240000000,0,0,9.81,0,0,0.35442889971320324,0,0,0,101325,100
126260000000,0,0,9.81,0,0,0.3562852594807901,0,0,0,101325,100
126280000000,0,0,9.81,0,0,0.3561190880117353,0,0,0,101325,100
126300000000,0,0,9.81,0,0,0.35505772299306176,0,0,0,101325,100
126320000000,0,0,9.81,0,0,0.3539834488798182,0,0,0,101325,100
126340000000,0,0,9.81,0,0,0.353702764784479,0,0,0,101325,100
126360000000,0,0,9.81,0,0,0.35456629306218573,0,0,0,101325,100
126380000000,0,0,9.81,0,0,0.3547005371196264,0,0,0,101325,100
126400000000,0,0,9.81,0,0,0.3540985152238742,0,0,0,101325,100
126420000000,0,0,9.81,0,0,0.3554123340518091,0,0,0,101325,100
126440000000,0,0,9.81,0,0,0.3557883060758001,0,0,0,101325,100
126460000000,0,0,9.81,0,0,0.3543351162733191,0,0,0,101325,100
126480000000,0,0,9.81,0,0,0.35400526719081116,0,0,0,101325,100
126500000000,0,0,9.81,0,0,0.35364581362424047,0,0,0,101325,100
126520000000,0,0,9.81,0,0,0.3538804962290388,0,0,0,101325,100
126540000000,0,0,9.81,0,0,0.3543907243046958,0,0,0,101325,100
126560000000,0,0,9.81,0,0,0.3554183902603432,0,0,0,101325,100
126580000000,0,0,9.81,0,0,0.3549168673589311,0,0,0,101325,100
126600000000,0,0,9.81,0,0,0.355848036382104,0,0,0,101325,100
126620000000,0,0,9.81,0,0,0.35476259666538534,0,0,0,101325,100
126640000000,0,0,9.81,0,0,0.35468431031559294,0,0,0,101325,100
126660000000,0,0,9.81,0,0,0.3561221112162764,0,0,0,101325,100
126680000000,0,0,9.81,0,0,0.35546080625560794,0,0,0,101325,100
126700000000,0,0,9.81,0,0,0.3552886262047061,0,0,0,101325,100
126720000000,0,0,9.81,0,0,0.35604213187293726,0,0,0,101325,100
126740000000,0,0,9.81,0,0,0.353988357339177,0,0,0,101325,100
126760000000,0,0,9.81,0,0,0.35484987040054156,0,0,0,101325,100
126780000000,0,0,9.81,0,0,0.3573966202565744,0,0,0,101325,100
126800000000,0,0,9.81,0,0,0.35480288420585215,0,0,0,101325,100
126820000000,0,0,9.81,0,0,0.3550020842159912,0,0,0,101325,100
126840000000,0,0,9.81,0,0,0.3547522799562428,0,0,0,101325,100
126860000000,0,0,9.81,0,0,0.3557582234493307,0,0,0,101325,100
126880000000,0,0,9.81,0,0,0.35369082436265553,0,0,0,101325,100
126900000000,0,0,9.81,0,0,0.35604907516236634,0,0,0,101325,100
126920000000,0,0,9.81,0,0,0.35621842456985026,0,0,0,101325,100
126940000000,0,0,9.81,0,0,0.35475213565969677,0,0,0,101325,100
126960000000,0,0,9.81,0,0,0.35542235458949345,0,0,0,101325,100
126980000000,0,0,9.81,0,0,0.3551239556094024,0,0,0,101325,100
127000000000,0,0,9.81,0,0,0.35513089615132953,0,0,0,101325,100
127020000000,0,0,9.81,0,0,0.35552925389705037,0,0,0,101325,100
127040000000,0,0,9.81,0,0,0.3541898656337951,0,0,0,101325,100
127060000000,0,0,9.81,0,0,0.35428659837163273,0,0,0,101325,100
127080000000,0,0,9.81,0,0,0.3557714066492149,0,0,0,101325,100
127100000000,0,0,9.81,0,0,-0.4384721061171317,0,0,0,101325,100
127120000000,0,0,9.81,0,0,-0.43727141871820485,0,0,0,101325,100
127140000000,0,0,9.81,0,0,-0.4368011359849145,0,0,0,101325,100
127160000000,0,0,9.81,0,0,-0.43667076566008084,0,0,0,101325,100
127180000000,0,0,9.81,0,0,-0.43846287524045635,0,0,0,101325,100
127200000000,0,0,9.81,0,0,-0.4368623390143297,0,0,0,101325,100
127220000000,0,0,9.81,0,0,-0.4380265920067102,0,0,0,101325,100
127240000000,0,0,9.81,0,0,-0.43746243991712863,0,0,0,101325,100
127260000000,0,0,9.81,0,0,-0.4386641519509424,0,0,0,101325,100
127280000000,0,0,9.81,0,0,-0.43798845628436656,0,0,0,101325,100
127300000000,0,0,9.81,0,0,-0.4378541934796041,0,0,0,101325,100
127320000000,0,0,9.81,0,0,-0.43704198979895564,0,0,0,101325,100
127340000000,0,0,9.81,0,0,-0.4367084790426888,0,0,0,101325,100
127360000000,0,0,9.81,0,0,-0.43674970125451135,0,0,0,101325,100
127380000000,0,0,9.81,0,0,-0.43719409272638055,0,0,0,101325,100
127400000000,0,0,9.81,0,0,-0.4378451313260534,0,0,0,101325,100
127420000000,0,0,9.81,0,0,-0.43813496040606226,0,0,0,101325,100
127440000000,0,0,9.81,0,0,-0.4374510669154978,0,0,0,101325,100
127460000000,0,0,9.81,0,0,-0.43816316083731754,0,0,0,101325,100
127480000000,0,0,9.81,0,0,-0.4373752197072883,0,0,0,101325,100
127500000000,0,0,9.81,0,0,-0.4380094047612556,0,0,0,101325,100
127520000000,0,0,9.81,0,0,-0.4376816887709123,0,0,0,101325,100
127540000000,0,0,9.81,0,0,-0.4383966506923982,0,0,0,101325,100
127560000000,0,0,9.81,0,0,-0.4380891021520824,0,0,0,101325,100
127580000000,0,0,9.81,0,0,-0.437170539812474,0,0,0,101325,100
127600000000,0,0,9.81,0,0,-0.43670353953586905,0,0,0,101325,100
127620000000,0,0,9.81,0,0,-0.437571964922722,0,0,0,101325,100
127640000000,0,0,9.81,0,0,-0.4372162667571852,0,0,0,101325,100
127660000000,0,0,9.81,0,0,-0.43687892293093367,0,0,0,101325,100
127680000000,0,0,9.81,0,0,-0.43678762029590223,0,0,0,101325,100
127700000000,0,0,9.81,0,0,-0.43625871484365464,0,0,0,101325,100
127720000000,0,0,9.81,0,0,-0.4369306155646908,0,0,0,101325,100
127740000000,0,0,9.81,0,0,-0.43613915660772457,0,0,0,101325,100
127760000000,0,0,9.81,0,0,-0.4358516939025308,0,0,0,101325,100
127780000000,0,0,9.81,0,0,-0.43693898368533407,0,0,0,101325,100
127800000000,0,0,9.81,0,0,-0.43782793630167327,0,0,0,101325,100
127820000000,0,0,9.81,0,0,-0.4366885028697473,0,0,0,101325,100
127840000000,0,0,9.81,0,0,-0.43596951052889416,0,0,0,101325,100
127860000000,0,0,9.81,0,0,-0.4373216616501058,0,0,0,101325,100
127880000000,0,0,9.81,0,0,-0.43721328258876807,0,0,0,101325,100
127900000000,0,0,9.81,0,0,-0.43797232790632695,0,0,0,101325,100
127920000000,0,0,9.81,0,0,-0.43728370141523903,0,0,0,101325,100
127940000000,0,0,9.81,0,0,-0.4369514620974735,0,0,0,101325,100
127960000000,0,0,9.81,0,0,-0.43649783597389813,0,0,0,101325,100
127980000000,0,0,9.81,0,0,-0.43787908078122645,0,0,0,101325,100
128000000000,0,0,9.81,0,0,-0.43710516078812084,0,0,0,101325,100
128020000000,0,0,9.81,0,0,-0.4376284540323652,0,0,0,101325,100
128039999999,0,0,9.81,0,0,-0.43780008186190983,0,0,0,101325,100
128060000000,0,0,9.81,0,0,-0.4360811630017634,0,0,0,101325,100
128080000000,0,0,9.81,0,0,-0.43850857468239196,0,0,0,101325,100
128100000000,0,0,9.81,0,0,-0.4360464893352038,0,0,0,101325,100
128120000000,0,0,9.81,0,0,-0.4376919409549228,0,0,0,101325,100
128139999999,0,0,9.81,0,0,-0.43631157638837326,0,0,0,101325,100
128160000000,0,0,9.81,0,0,-0.43531714629341894,0,0,0,101325,100
128180000000,0,0,9.81,0,0,-0.43681318001925473,0,0,0,101325,100
128199999999,0,0,9.81,0,0,-0.438422892222781,0,0,0,101325,100
128220000000,0,0,9.81,0,0,-0.43727813874196514,0,0,0,101325,100
128240000000,0,0,9.81,0,0,-0.43526236169166,0,0,0,101325,100
128259999999,0,0,9.81,0,0,-0.4389700417188611,0,0,0,101325,100
128280000000,0,0,9.81,0,0,-0.4380147082715139,0,0,0,101325,100
128300000000,0,0,9.81,0,0,-0.4378330263581689,0,0,0,101325,100
128320000000,0,0,9.81,0,0,-0.43619377300477746,0,0,0,101325,100
128340000000,0,0,9.81,0,0,-0.43708291334739763,0,0,0,101325,100
128360000000,0,0,9.81,0,0,-0.4370271416450467,0,0,0,101325,100
128380000000,0,0,9.81,0,0,-0.43802345172830776,0,0,0,101325,100
128400000000,0,0,9.81,0,0,-0.4377393773828921,0,0,0,101325,100
128419999999,0,0,9.81,0,0,-0.43689114724032285,0,0,0,101325,100
128440000000,0,0,9.81,0,0,-0.43817340565421076,0,0,0,101325,100
128460000000,0,0,9.81,0,0,-0.43880869552241825,0,0,0,101325,100
128479999999,0,0,9.81,0,0,-0.4375612859864309,0,0,0,101325,100
128500000000,0,0,9.81,0,0,-0.436829234011705,0,0,0,101325,100
128520000000,0,0,9.81,0,0,-0.4367280825941614,0,0,0,101325,100
128539999999,0,0,9.81,0,0,-0.4372000654156649,0,0,0,101325,100
128560000000,0,0,9.81,0,0,-0.43701042217969677,0,0,0,101325,100
128580000000,0,0,9.81,0,0,-0.4376686488902709,0,0,0,101325,100
128600000000,0,0,9.81,0,0,-0.43899439775505766,0,0,0,101325,100
128620000000,0,0,9.81,0,0,-0.4363301133652398,0,0,0,101325,100
128639999999,0,0,9.81,0,0,-0.4366810432889147,0,0,0,101325,100
128660000000,0,0,9.81,0,0,-0.4356120874439655,0,0,0,101325,100
128680000000,0,0,9.81,0,0,-0.43808050274530697,0,0,0,101325,100
128699999999,0,0,9.81,0,0,-0.43645385167895967,0,0,0,101325,100
128720000000,0,0,9.81,0,0,-0.4369147144953968,0,0,0,101325,100
128740000000,0,0,9.81,0,0,-0.43673477119749365,0,0,0,101325,100
128759999999,0,0,9.81,0,0,-0.436106016506484,0,0,0,101325,100
128780000000,0,0,9.81,0,0,-0.4383676536568302,0,0,0,101325,100
128800000000,0,0,9.81,0,0,-0.4374785029421769,0,0,0,101325,100
128820000000,0,0,9.81,0,0,-0.43719367564994005,0,0,0,101325,100
128840000000,0,0,9.81,0,0,-0.4380194163084933,0,0,0,101325,100
128860000000,0,0,9.81,0,0,-0.4387129811558935,0,0,0,101325,100
128880000000,0,0,9.81,0,0,-0.436961377263749,0,0,0,101325,100
128900000000,0,0,9.81,0,0,-0.4383815706465632,0,0,0,101325,100
128919999999,0,0,9.81,0,0,-0.4355546930968699,0,0,0,101325,100
128940000000,0,0,9.81,0,0,-0.43579514650131795,0,0,0,101325,100
128960000000,0,0,9.81,0,0,-0.43744634574146224,0,0,0,101325,100
128979999999,0,0,9.81,0,0,-0.4380641080685915,0,0,0,101325,100
129000000000,0,0,9.81,0,0,-0.4376558323675684,0,0,0,101325,100
129020000000,0,0,9.81,0,0,-0.4367080395893808,0,0,0,101325,100
129039999999,0,0,9.81,0,0,-0.43737639611098816,0,0,0,101325,100
129060000000,0,0,9.81,0,0,-0.43731989825895007,0,0,0,101325,100
129080000000,0,0,9.81,0,0,-0.4368302625678265,0,0,0,101325,100
129100000000,0,0,9.81,0,0,-0.4359003232244901,0,0,0,101325,100
129120000000,0,0,9.81,0,0,-0.4372571727779956,0,0,0,101325,100
129139999999,0,0,9.81,0,0,-0.43752900860706634,0,0,0,101325,100
129160000000,0,0,9.81,0,0,-0.43590710564444746,0,0,0,101325,100
129180000000,0,0,9.81,0,0,-0.4375920691029929,0,0,0,101325,100
129199999999,0,0,9.81,0,0,-0.43702803444638655,0,0,0,101325,100
129220000000,0,0,9.81,0,0,-0.4356911348911586,0,0,0,101325,100
129240000000,0,0,9.81,0,0,-0.43958828520652576,0,0,0,101325,100
129259999999,0,0,9.81,0,0,-0.43804469396283957,0,0,0,101325,100
129280000000,0,0,9.81,0,0,-0.43653430975831453,0,0,0,101325,100
129300000000,0,0,9.81,0,0,-0.43660713327933176,0,0,0,101325,100
129320000000,0,0,9.81,0,0,-0.43769543874535355,0,0,0,101325,100
129340000000,0,0,9.81,0,0,-0.43786149361065546,0,0,0,101325,100
129360000000,0,0,9.81,0,0,-0.43694440668307427,0,0,0,101325,100
129380000000,0,0,9.81,0,0,-0.43695998187533647,0,0,0,101325,100
129400000000,0,0,9.81,0,0,-0.4370361983649307,0,0,0,101325,100
129419999999,0,0,9.81,0,0,-0.4360599232701987,0,0,0,101325,100
129440000000,0,0,9.81,0,0,-0.4366608426807148,0,0,0,101325,100
129460000000,0,0,9.81,0,0,-0.4386402098622733,0,0,0,101325,100
129479999999,0,0,9.81,0,0,-0.43748463629851897,0,0,0,101325,100
129500000000,0,0,9.81,0,0,-0.43675593185999595,0,0,0,101325,100
129520000000,0,0,9.81,0,0,-0.43747951577547867,0,0,0,101325,100
129539999999,0,0,9.81,0,0,-0.4370118079060196,0,0,0,101325,100
129560000000,0,0,9.81,0,0,-0.436712311462413,0,0,0,101325,100
129580000000,0,0,9.81,0,0,-0.4373221318410903,0,0,0,101325,100
129600000000,0,0,9.81,0,0,-0.4378742822423984,0,0,0,101325,100
129620000000,0,0,9.81,0,0,-0.43706990487843866,0,0,0,101325,100
129639999999,0,0,9.81,0,0,-0.43668027146115085,0,0,0,101325,100
129660000000,0,0,9.81,0,0,-0.435469680712203,0,0,0,101325,100
129680000000,0,0,9.81,0,0,-0.43699439102422616,0,0,0,101325,100
129699999999,0,0,9.81,0,0,-0.43812932805637883,0,0,0,101325,100
129720000000,0,0,9.81,0,0,-0.4379461872272278,0,0,0,101325,100
129740000000,0,0,9.81,0,0,-0.437650168673678,0,0,0,101325,100
129759999999,0,0,9.81,0,0,-0.43730912221183676,0,0,0,101325,100
129780000000,0,0,9.81,0,0,-0.43793143246556243,0,0,0,101325,100
129800000000,0,0,9.81,0,0,-0.4363508523305286,0,0,0,101325,100
129820000000,0,0,9.81,0,0,-0.4379161313631715,0,0,0,101325,100
129840000000,0,0,9.81,0,0,-0.4383503805618318,0,0,0,101325,100
129860000000,0,0,9.81,0,0,-0.43625104857568664,0,0,0,101325,100
129880000000,0,0,9.81,0,0,-0.43656086241138603,0,0,0,101325,100
129900000000,0,0,9.81,0,0,-0.43770437067058754,0,0,0,101325,100
129919999999,0,0,9.81,0,0,-0.4387789764214124,0,0,0,101325,100
129940000000,0,0,9.81,0,0,-0.4372789449089404,0,0,0,101325,100
129960000000,0,0,9.81,0,0,-0.43747644295873184,0,0,0,101325,100
129979999999,0,0,9.81,0,0,-0.43758582461478246,0,0,0,101325,100
130000000000,0,0,9.81,0,0,-0.43867391899427916,0,0,0,101325,100
130020000000,0,0,9.81,0,0,-0.43820569561818234,0,0,0,101325,100
130039999999,0,0,9.81,0,0,-0.4371618486663217,0,0,0,101325,100
130060000000,0,0,9.81,0,0,-0.43810046340150877,0,0,0,101325,100
130080000000,0,0,9.81,0,0,-0.436125771252964,0,0,0,101325,100
130100000000,0,0,9.81,0,0,-0.4375328586831974,0,0,0,101325,100
130120000000,0,0,9.81,0,0,-0.437089721481092,0,0,0,101325,100
130139999999,0,0,9.81,0,0,-0.43834656039767483,0,0,0,101325,100
130160000000,0,0,9.81,0,0,-0.4355763685270973,0,0,0,101325,100
130180000000,0,0,9.81,0,0,-0.43708790411565396,0,0,0,101325,100
130199999999,0,0,9.81,0,0,-0.43714403372758887,0,0,0,101325,100
130220000000,0,0,9.81,0,0,-0.43812501697003486,0,0,0,101325,100
130240000000,0,0,9.81,0,0,-0.437079464303074,0,0,0,101325,100
130259999999,0,0,9.81,0,0,-0.43756120124342046,0,0,0,101325,100
130280000000,0,0,9.81,0,0,-0.4379155334896447,0,0,0,101325,100
130300000000,0,0,9.81,0,0,-0.43677635304778956,0,0,0,101325,100
130320000000,0,0,9.81,0,0,-0.4368236127479192,0,0,0,101325,100
130340000000,0,0,9.81,0,0,-0.4374316907881529,0,0,0,101325,100
130360000000,0,0,9.81,0,0,-0.43532237174825167,0,0,0,101325,100
130380000000,0,0,9.81,0,0,-0.43518929845821086,0,0,0,101325,100
130400000000,0,0,9.81,0,0,-0.43610842778377323,0,0,0,101325,100
130419999999,0,0,9.81,0,0,-0.4361283611514712,0,0,0,101325,100
130440000000,0,0,9.81,0,0,-0.43862906568219173,0,0,0,101325,100
130460000000,0,0,9.81,0,0,-0.4367831098886019,0,0,0,101325,100
130479999999,0,0,9.81,0,0,-0.43733126477950923,0,0,0,101325,100
130500000000,0,0,9.81,0,0,-0.4379217474811874,0,0,0,101325,100
130520000000,0,0,9.81,0,0,-0.43687131806490176,0,0,0,101325,100
130539999999,0,0,9.81,0,0,-0.43736143498758234,0,0,0,101325,100
130560000000,0,0,9.81,0,0,-0.4361930907382262,0,0,0,101325,100
130580000000,0,0,9.81,0,0,-0.4367031259801245,0,0,0,101325,100
130600000000,0,0,9.81,0,0,-0.435785690838631,0,0,0,101325,100
130620000000,0,0,9.81,0,0,-0.4369742372100977,0,0,0,101325,100
130639999999,0,0,9.81,0,0,-0.4365703929292912,0,0,0,101325,100
130660000000,0,0,9.81,0,0,-0.4372901518758463,0,0,0,101325,100
130680000000,0,0,9.81,0,0,-0.4373796240378274,0,0,0,101325,100
130699999999,0,0,9.81,0,0,-0.43794379340834216,0,0,0,101325,100
130720000000,0,0,9.81,0,0,-0.4375671836306701,0,0,0,101325,100
130740000000,0,0,9.81,0,0,-0.4375998539307914,0,0,0,101325,100
130759999999,0,0,9.81,0,0,-0.4365754295167749,0,0,0,101325,100
130780000000,0,0,9.81,0,0,-0.4378365004103173,0,0,0,101325,100
130800000000,0,0,9.81,0,0,-0.4371413447951528,0,0,0,101325,100
130820000000,0,0,9.81,0,0,-0.4382759071051489,0,0,0,101325,100
130840000000,0,0,9.81,0,0,-0.43710900242902095,0,0,0,101325,100
130860000000,0,0,9.81,0,0,-0.43716681793415346,0,0,0,101325,100
130880000000,0,0,9.81,0,0,-0.4369122088391378,0,0,0,101325,100
130900000000,0,0,9.81,0,0,-0.4368143399380504,0,0,0,101325,100
130919999999,0,0,9.81,0,0,-0.43665327028442635,0,0,0,101325,100
130940000000,0,0,9.81,0,0,-0.43839545308403555,0,0,0,101325,100
130960000000,0,0,9.81,0,0,-0.4373911413172179,0,0,0,101325,100
130979999999,0,0,9.81,0,0,-0.4362580179517143,0,0,0,101325,100
131000000000,0,0,9.81,0,0,-0.43773626395570725,0,0,0,101325,100
131020000000,0,0,9.81,0,0,-0.4379172453773612,0,0,0,101325,100
131039999999,0,0,9.81,0,0,-0.4370779934840948,0,0,0,101325,100
131060000000,0,0,9.81,0,0,-0.4368971610799059,0,0,0,101325,100
131080000000,0,0,9.81,0,0,-0.43725604647002214,0,0,0,101325,100
131100000000,0,0,9.81,0,0,-0.43784181799765864,0,0,0,101325,100
131120000000,0,0,9.81,0,0,-0.4365755008822539,0,0,0,101325,100
131139999999,0,0,9.81,0,0,-0.43793602214850086,0,0,0,101325,100
131160000000,0,0,9.81,0,0,-0.43548017227606217,0,0,0,101325,100
131180000000,0,0,9.81,0,0,-0.4361545325840452,0,0,0,101325,100
131199999999,0,0,9.81,0,0,-0.4367814907799145,0,0,0,101325,100
131220000000,0,0,9.81,0,0,-0.43720669580345994,0,0,0,101325,100
131240000000,0,0,9.81,0,0,-0.4364013974449306,0,0,0,101325,100
131259999999,0,0,9.81,0,0,-0.43638295810890454,0,0,0,101325,100
131280000000,0,0,9.81,0,0,-0.43738727313630954,0,0,0,101325,100
131300000000,0,0,9.81,0,0,-0.43669583476817303,0,0,0,101325,100
131320000000,0,0,9.81,0,0,-0.4357462483411723,0,0,0,101325,100
131340000000,0,0,9.81,0,0,-0.43884441661141865,0,0,0,101325,100
131360000000,0,0,9.81,0,0,-0.43872704140813407,0,0,0,101325,100
131380000000,0,0,9.81,0,0,-0.438506334153631,0,0,0,101325,100
131400000000,0,0,9.81,0,0,-0.4366562375399595,0,0,0,101325,100
131419999999,0,0,9.81,0,0,-0.43777466128864134,0,0,0,101325,100
131440000000,0,0,9.81,0,0,-0.4369420173042505,0,0,0,101325,100
131460000000,0,0,9.81,0,0,-0.43871276663025455,0,0,0,101325,100
131479999999,0,0,9.81,0,0,-0.43714209141422383,0,0,0,101325,100
131500000000,0,0,9.81,0,0,-0.4367441420874326,0,0,0,101325,100
131520000000,0,0,9.81,0,0,-0.4398565289895209,0,0,0,101325,100
131539999999,0,0,9.81,0,0,-0.43729592862170663,0,0,0,101325,100
131560000000,0,0,9.81,0,0,-0.4372098964731956,0,0,0,101325,100
131580000000,0,0,9.81,0,0,-0.4364064140310971,0,0,0,101325,100
131600000000,0,0,9.81,0,0,-0.4365345157722094,0,0,0,101325,100
131620000000,0,0,9.81,0,0,-0.4371730550856528,0,0,0,101325,100
131639999999,0,0,9.81,0,0,-0.43665834657190095,0,0,0,101325,100
131660000000,0,0,9.81,0,0,-0.437772996073962,0,0,0,101325,100
131680000000,0,0,9.81,0,0,-0.43658514865216824,0,0,0,101325,100
131699999999,0,0,9.81,0,0,-0.4383351855601785,0,0,0,101325,100
131720000000,0,0,9.81,0,0,-0.43815821021997226,0,0,0,101325,100
131740000000,0,0,9.81,0,0,-0.4387880845801868,0,0,0,101325,100
131759999999,0,0,9.81,0,0,-0.4380909777340286,0,0,0,101325,100
131780000000,0,0,9.81,0,0,-0.4372311635862858,0,0,0,101325,100
131800000000,0,0,9.81,0,0,-0.43652890893063556,0,0,0,101325,100
131820000000,0,0,9.81,0,0,-0.43561647168060696,0,0,0,101325,100
131840000000,0,0,9.81,0,0,-0.4379434489748702,0,0,0,101325,100
131860000000,0,0,9.81,0,0,-0.43698807510962334,0,0,0,101325,100
131880000000,0,0,9.81,0,0,-0.4369439497015525,0,0,0,101325,100
131900000000,0,0,9.81,0,0,-0.43603918033542144,0,0,0,101325,100
131919999999,0,0,9.81,0,0,-0.4374564154098801,0,0,0,101325,100
131940000000,0,0,9.81,0,0,-0.4368779665652664,0,0,0,101325,100
131960000000,0,0,9.81,0,0,-0.43683582925631964,0,0,0,101325,100
131979999999,0,0,9.81,0,0,-0.4373049621843618,0,0,0,101325,100
132000000000,0,0,9.81,0,0,-0.4367028629899488,0,0,0,101325,100
132020000000,0,0,9.81,0,0,-0.4367296952231822,0,0,0,101325,100
132039999999,0,0,9.81,0,0,-0.4365211323919691,0,0,0,101325,100
132060000000,0,0,9.81,0,0,-0.4370089917678562,0,0,0,101325,100
132080000000,0,0,9.81,0,0,-0.438045203583634,0,0,0,101325,100
132100000000,0,0,9.81,0,0,-0.43794203854984504,0,0,0,101325,100
132120000000,0,0,9.81,0,0,-0.43833654585925286,0,0,0,101325,100
132139999999,0,0,9.81,0,0,-0.435995637124337,0,0,0,101325,100
132160000000,0,0,9.81,0,0,-0.43707344553281285,0,0,0,101325,100
132180000000,0,0,9.81,0,0,-0.4376981344161515,0,0,0,101325,100
132199999999,0,0,9.81,0,0,-0.4371652165046295,0,0,0,101325,100
132220000000,0,0,9.81,0,0,-0.4381882843371718,0,0,0,101325,100
132240000000,0,0,9.81,0,0,-0.43725710625469394,0,0,0,101325,100
132259999999,0,0,9.81,0,0,-0.43693186047044374,0,0,0,101325,100
132280000000,0,0,9.81,0,0,-0.4379481641834122,0,0,0,101325,100
132300000000,0,0,9.81,0,0,-0.4391135943264888,0,0,0,101325,100
132320000000,0,0,9.81,0,0,-0.43831073840465795,0,0,0,101325,100
132340000000,0,0,9.81,0,0,-0.4367634158023629,0,0,0,101325,100
132360000000,0,0,9.81,0,0,-0.43777387247349425,0,0,0,101325,100
132380000000,0,0,9.81,0,0,-0.43766906878893036,0,0,0,101325,100
132400000000,0,0,9.81,0,0,-0.4355412872766199,0,0,0,101325,100
132419999999,0,0,9.81,0,0,-0.43530275638416754,0,0,0,101325,100
132440000000,0,0,9.81,0,0,-0.43791946977494056,0,0,0,101325,100
132460000000,0,0,9.81,0,0,-0.43651651482674614,0,0,0,101325,100
132479999999,0,0,9.81,0,0,-0.4363966251197669,0,0,0,101325,100
132500000000,0,0,9.81,0,0,-0.4365837831883848,0,0,0,101325,100
132520000000,0,0,9.81,0,0,-0.43739491194328495,0,0,0,101325,100
132539999999,0,0,9.81,0,0,-0.4365328891641559,0,0,0,101325,100
132560000000,0,0,9.81,0,0,-0.43658580673633385,0,0,0,101325,100
132580000000,0,0,9.81,0,0,-0.4381557541577538,0,0,0,101325,100
132600000000,0,0,9.81,0,0,-0.437749676510504,0,0,0,101325,100
132620000000,0,0,9.81,0,0,-0.4356747483395897,0,0,0,101325,100
132639999999,0,0,9.81,0,0,-0.43708545695406564,0,0,0,101325,100
132660000000,0,0,9.81,0,0,-0.43764123283137696,0,0,0,101325,100
132680000000,0,0,9.81,0,0,-0.4372985467948044,0,0,0,101325,100
132699999999,0,0,9.81,0,0,-0.43864284485416116,0,0,0,101325,100
132720000000,0,0,9.81,0,0,-0.4377650374148047,0,0,0,101325,100
132740000000,0,0,9.81,0,0,-0.43754343306343557,0,0,0,101325,100
132759999999,0,0,9.81,0,0,-0.4354970673381127,0,0,0,101325,100
132780000000,0,0,9.81,0,0,-0.435843511211653,0,0,0,101325,100
132800000000,0,0,9.81,0,0,-0.43746377666601555,0,0,0,101325,100
132820000000,0,0,9.81,0,0,-0.43792992586635815,0,0,0,101325,100
132840000000,0,0,9.81,0,0,-0.43576785201383356,0,0,0,101325,100
132860000000,0,0,9.81,0,0,-0.4364102089605505,0,0,0,101325,100
132880000000,0,0,9.81,0,0,-0.4374627639914194,0,0,0,101325,100
132900000000,0,0,9.81,0,0,-0.43694637671969905,0,0,0,101325,100
132919999999,0,0,9.81,0,0,-0.437082842398395,0,0,0,101325,100
132940000000,0,0,9.81,0,0,-0.43833382159796774,0,0,0,101325,100
132960000000,0,0,9.81,0,0,-0.43627786852340045,0,0,0,101325,100
132979999999,0,0,9.81,0,0,-0.43759104235495305,0,0,0,101325,100
133000000000,0,0,9.81,0,0,-0.438308446510068,0,0,0,101325,100
133020000000,0,0,9.81,0,0,-0.43648455071509906,0,0,0,101325,100
133039999999,0,0,9.81,0,0,-0.43685624930114525,0,0,0,101325,100
133060000000,0,0,9.81,0,0,-0.4359138517996044,0,0,0,101325,100
133080000000,0,0,9.81,0,0,-0.43923918879910556,0,0,0,101325,100
133100000000,0,0,9.81,0,0,-0.4351247267723227,0,0,0,101325,100
133120000000,0,0,9.81,0,0,-0.4380657217048953,0,0,0,101325,100
133139999999,0,0,9.81,0,0,-0.43783305890693536,0,0,0,101325,100
133160000000,0,0,9.81,0,0,-0.43795627797530295,0,0,0,101325,100
133180000000,0,0,9.81,0,0,-0.43815319070783154,0,0,0,101325,100
133199999999,0,0,9.81,0,0,-0.4374012981198652,0,0,0,101325,100
133220000000,0,0,9.81,0,0,-0.43684443905527387,0,0,0,101325,100
133240000000,0,0,9.81,0,0,-0.4369909100094658,0,0,0,101325,100
133259999999,0,0,9.81,0,0,-0.4377692047891444,0,0,0,101325,100
133280000000,0,0,9.81,0,0,-0.43753751821218034,0,0,0,101325,100
133300000000,0,0,9.81,0,0,-0.4374047876293648,0,0,0,101325,100
133320000000,0,0,9.81,0,0,-0.4355790229034698,0,0,0,101325,100
133340000000,0,0,9.81,0,0,-0.437655793563027,0,0,0,101325,100
133360000000,0,0,9.81,0,0,-0.43673453285571734,0,0,0,101325,100
133380000000,0,0,9.81,0,0,-0.43689737816776386,0,0,0,101325,100
133400000000,0,0,9.81,0,0,-0.43527875744428746,0,0,0,101325,100
